"LOCATION","Country","TRANSACT","Transaction","MEASURE","Measure","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"ISL","Iceland","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1972","1972","ISK","Iceland Krona","0","Units",,,0.979,,
"ISL","Iceland","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1973","1973","ISK","Iceland Krona","0","Units",,,0.84,,
"ISL","Iceland","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1974","1974","ISK","Iceland Krona","0","Units",,,1.185,,
"ISL","Iceland","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1975","1975","ISK","Iceland Krona","0","Units",,,1.708,,
"ISL","Iceland","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1976","1976","ISK","Iceland Krona","0","Units",,,1.897,,
"ISL","Iceland","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1977","1977","ISK","Iceland Krona","0","Units",,,2.131,,
"ISL","Iceland","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1978","1978","ISK","Iceland Krona","0","Units",,,3.181,,
"ISL","Iceland","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1979","1979","ISK","Iceland Krona","0","Units",,,3.949,,
"ISL","Iceland","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1980","1980","ISK","Iceland Krona","0","Units",,,6.239,,
"ISL","Iceland","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1981","1981","ISK","Iceland Krona","0","Units",,,8.173,,
"ISL","Iceland","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1982","1982","ISK","Iceland Krona","0","Units",,,16.625,,
"ISL","Iceland","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1983","1983","ISK","Iceland Krona","0","Units",,,28.67,,
"ISL","Iceland","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1984","1984","ISK","Iceland Krona","0","Units",,,40.545,,
"ISL","Iceland","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1985","1985","ISK","Iceland Krona","0","Units",,,42.06,,
"ISL","Iceland","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1986","1986","ISK","Iceland Krona","0","Units",,,40.24,,
"ISL","Iceland","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1987","1987","ISK","Iceland Krona","0","Units",,,35.66,,
"ISL","Iceland","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1988","1988","ISK","Iceland Krona","0","Units",,,46.22,,
"ISL","Iceland","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1989","1989","ISK","Iceland Krona","0","Units",,,61.17,,
"ISL","Iceland","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1990","1990","ISK","Iceland Krona","0","Units",,,55.39,,
"ISL","Iceland","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1991","1991","ISK","Iceland Krona","0","Units",,,55.62,,
"ISL","Iceland","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1992","1992","ISK","Iceland Krona","0","Units",,,63.92,,
"ISL","Iceland","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1993","1993","ISK","Iceland Krona","0","Units",,,72.73,,
"ISL","Iceland","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1994","1994","ISK","Iceland Krona","0","Units",,,68.3,,
"ISL","Iceland","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1995","1995","ISK","Iceland Krona","0","Units",,,65.23,,
"ISL","Iceland","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1996","1996","ISK","Iceland Krona","0","Units",,,66.89,,
"ISL","Iceland","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1997","1997","ISK","Iceland Krona","0","Units",,,72.18,,
"ISL","Iceland","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1998","1998","ISK","Iceland Krona","0","Units",,,69.32,,
"ISL","Iceland","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1999","1999","ISK","Iceland Krona","0","Units",,,72.55,,
"ISL","Iceland","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2000","2000","ISK","Iceland Krona","0","Units",,,84.7,,
"ISL","Iceland","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2001","2001","ISK","Iceland Krona","0","Units",,,102.95,,
"ISL","Iceland","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2002","2002","ISK","Iceland Krona","0","Units",,,80.58,,
"ISL","Iceland","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2003","2003","ISK","Iceland Krona","0","Units",,,70.99,,
"ISL","Iceland","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2004","2004","ISK","Iceland Krona","0","Units",,,61.04,,
"ISL","Iceland","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2005","2005","ISK","Iceland Krona","0","Units",,,62.98,,
"ISL","Iceland","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2006","2006","ISK","Iceland Krona","0","Units",,,71.66,,
"ISL","Iceland","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2007","2007","ISK","Iceland Krona","0","Units",,,61.85,,
"ISL","Iceland","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2008","2008","ISK","Iceland Krona","0","Units",,,120.58,,
"ISL","Iceland","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2009","2009","ISK","Iceland Krona","0","Units",,,124.9,,
"ISL","Iceland","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2010","2010","ISK","Iceland Krona","0","Units",,,115.05,,
"ISL","Iceland","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2011","2011","ISK","Iceland Krona","0","Units",,,122.71,,
"ISL","Iceland","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2012","2012","ISK","Iceland Krona","0","Units",,,128.99,,
"ISL","Iceland","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2013","2013","ISK","Iceland Krona","0","Units",,,115.55,,
"ISL","Iceland","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2014","2014","ISK","Iceland Krona","0","Units",,,126.9,,
"ISL","Iceland","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2015","2015","ISK","Iceland Krona","0","Units",,,129.59,,
"ISL","Iceland","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2016","2016","ISK","Iceland Krona","0","Units",,,112.82,,
"ISL","Iceland","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2017","2017","ISK","Iceland Krona","0","Units",,,104.42,,
"ISL","Iceland","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2018","2018","ISK","Iceland Krona","0","Units",,,116.33,,
"ISL","Iceland","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2019","2019","ISK","Iceland Krona","0","Units",,,121.1,,
"ISL","Iceland","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2020","2020","ISK","Iceland Krona","0","Units",,,127.21,,
"ISL","Iceland","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2021","2021","ISK","Iceland Krona","0","Units",,,130.38,,
"ISL","Iceland","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2022","2022","ISK","Iceland Krona","0","Units",,,142.04,,
"GRC","Greece","EXC","Exchange rates, period-average","CD","National currency per US dollar","1950","1950","EUR","Euro","0","Units",,,0.04402,,
"GRC","Greece","EXC","Exchange rates, period-average","CD","National currency per US dollar","1951","1951","EUR","Euro","0","Units",,,0.04402,,
"GRC","Greece","EXC","Exchange rates, period-average","CD","National currency per US dollar","1952","1952","EUR","Euro","0","Units",,,0.04402,,
"GRC","Greece","EXC","Exchange rates, period-average","CD","National currency per US dollar","1953","1953","EUR","Euro","0","Units",,,0.0773,,
"GRC","Greece","EXC","Exchange rates, period-average","CD","National currency per US dollar","1954","1954","EUR","Euro","0","Units",,,0.088042,,
"GRC","Greece","EXC","Exchange rates, period-average","CD","National currency per US dollar","1955","1955","EUR","Euro","0","Units",,,0.088042,,
"GRC","Greece","EXC","Exchange rates, period-average","CD","National currency per US dollar","1956","1956","EUR","Euro","0","Units",,,0.088042,,
"GRC","Greece","EXC","Exchange rates, period-average","CD","National currency per US dollar","1957","1957","EUR","Euro","0","Units",,,0.088042,,
"GRC","Greece","EXC","Exchange rates, period-average","CD","National currency per US dollar","1958","1958","EUR","Euro","0","Units",,,0.088042,,
"GRC","Greece","EXC","Exchange rates, period-average","CD","National currency per US dollar","1959","1959","EUR","Euro","0","Units",,,0.088042,,
"GRC","Greece","EXC","Exchange rates, period-average","CD","National currency per US dollar","1960","1960","EUR","Euro","0","Units",,,0.088042,,
"GRC","Greece","EXC","Exchange rates, period-average","CD","National currency per US dollar","1961","1961","EUR","Euro","0","Units",,,0.088041,,
"GRC","Greece","EXC","Exchange rates, period-average","CD","National currency per US dollar","1962","1962","EUR","Euro","0","Units",,,0.088041,,
"GRC","Greece","EXC","Exchange rates, period-average","CD","National currency per US dollar","1963","1963","EUR","Euro","0","Units",,,0.088041,,
"GRC","Greece","EXC","Exchange rates, period-average","CD","National currency per US dollar","1964","1964","EUR","Euro","0","Units",,,0.088041,,
"GRC","Greece","EXC","Exchange rates, period-average","CD","National currency per US dollar","1965","1965","EUR","Euro","0","Units",,,0.088041,,
"GRC","Greece","EXC","Exchange rates, period-average","CD","National currency per US dollar","1966","1966","EUR","Euro","0","Units",,,0.088041,,
"GRC","Greece","EXC","Exchange rates, period-average","CD","National currency per US dollar","1967","1967","EUR","Euro","0","Units",,,0.088041,,
"GRC","Greece","EXC","Exchange rates, period-average","CD","National currency per US dollar","1968","1968","EUR","Euro","0","Units",,,0.088041,,
"GRC","Greece","EXC","Exchange rates, period-average","CD","National currency per US dollar","1969","1969","EUR","Euro","0","Units",,,0.088041,,
"GRC","Greece","EXC","Exchange rates, period-average","CD","National currency per US dollar","1970","1970","EUR","Euro","0","Units",,,0.088041,,
"GRC","Greece","EXC","Exchange rates, period-average","CD","National currency per US dollar","1971","1971","EUR","Euro","0","Units",,,0.088041,,
"GRC","Greece","EXC","Exchange rates, period-average","CD","National currency per US dollar","1972","1972","EUR","Euro","0","Units",,,0.088042,,
"GRC","Greece","EXC","Exchange rates, period-average","CD","National currency per US dollar","1973","1973","EUR","Euro","0","Units",,,0.086941,,
"GRC","Greece","EXC","Exchange rates, period-average","CD","National currency per US dollar","1974","1974","EUR","Euro","0","Units",,,0.088042,,
"GRC","Greece","EXC","Exchange rates, period-average","CD","National currency per US dollar","1975","1975","EUR","Euro","0","Units",,,0.094061,,
"GRC","Greece","EXC","Exchange rates, period-average","CD","National currency per US dollar","1976","1976","EUR","Euro","0","Units",,,0.107168,,
"GRC","Greece","EXC","Exchange rates, period-average","CD","National currency per US dollar","1977","1977","EUR","Euro","0","Units",,,0.10811,,
"GRC","Greece","EXC","Exchange rates, period-average","CD","National currency per US dollar","1978","1978","EUR","Euro","0","Units",,,0.107837,,
"GRC","Greece","EXC","Exchange rates, period-average","CD","National currency per US dollar","1979","1979","EUR","Euro","0","Units",,,0.108697,,
"GRC","Greece","EXC","Exchange rates, period-average","CD","National currency per US dollar","1980","1980","EUR","Euro","0","Units",,,0.125067,,
"GRC","Greece","EXC","Exchange rates, period-average","CD","National currency per US dollar","1981","1981","EUR","Euro","0","Units",,,0.162607,,
"GRC","Greece","EXC","Exchange rates, period-average","CD","National currency per US dollar","1982","1982","EUR","Euro","0","Units",,,0.196047,,
"GRC","Greece","EXC","Exchange rates, period-average","CD","National currency per US dollar","1983","1983","EUR","Euro","0","Units",,,0.258442,,
"GRC","Greece","EXC","Exchange rates, period-average","CD","National currency per US dollar","1984","1984","EUR","Euro","0","Units",,,0.33079,,
"GRC","Greece","EXC","Exchange rates, period-average","CD","National currency per US dollar","1985","1985","EUR","Euro","0","Units",,,0.405338,,
"GRC","Greece","EXC","Exchange rates, period-average","CD","National currency per US dollar","1986","1986","EUR","Euro","0","Units",,,0.410803,,
"GRC","Greece","EXC","Exchange rates, period-average","CD","National currency per US dollar","1987","1987","EUR","Euro","0","Units",,,0.397445,,
"GRC","Greece","EXC","Exchange rates, period-average","CD","National currency per US dollar","1988","1988","EUR","Euro","0","Units",,,0.416318,,
"GRC","Greece","EXC","Exchange rates, period-average","CD","National currency per US dollar","1989","1989","EUR","Euro","0","Units",,,0.476644,,
"GRC","Greece","EXC","Exchange rates, period-average","CD","National currency per US dollar","1990","1990","EUR","Euro","0","Units",,,0.465191,,
"GRC","Greece","EXC","Exchange rates, period-average","CD","National currency per US dollar","1991","1991","EUR","Euro","0","Units",,,0.534898,,
"GRC","Greece","EXC","Exchange rates, period-average","CD","National currency per US dollar","1992","1992","EUR","Euro","0","Units",,,0.559426,,
